   0.0000000e+00  -1.6379522e-01
   2.6073408e-05  -3.7356907e-01
   5.2146883e-05   5.1849958e-01
   7.8220426e-05   4.9157038e-02
   1.0429404e-04  -3.9475836e-01
   1.3036771e-04  -1.2671398e-01
   1.5644146e-04   4.1361263e-01
   1.8251527e-04   2.3986053e-01
   2.0858915e-04  -2.2948198e-01
   2.3466310e-04  -3.1953643e-01
   2.6073712e-04   2.4621734e-01
   2.8681120e-04  -5.3672654e-01
   3.1288535e-04  -2.3945981e-02
   3.3895957e-04  -6.6174329e-01
   3.6503385e-04  -3.2421686e-02
   3.9110821e-04   5.2591583e-01
   4.1718263e-04  -5.5729899e-02
   4.4325712e-04   3.7123407e-01
   4.6933167e-04  -8.1218718e-01
   4.9540630e-04   5.8100796e-01
   5.2148099e-04  -3.0894178e-01
   5.4755575e-04   9.7512848e-01
   5.7363057e-04  -8.4335424e-02
   5.9970547e-04  -9.8108455e-02
   6.2578043e-04   8.6812262e-01
   6.5185546e-04  -1.9557913e-01
   6.7793055e-04  -4.1065031e-01
   7.0400572e-04   1.4027092e-01
   7.3008095e-04  -6.2042420e-01
   7.5615625e-04   5.9054310e-01
   7.8223162e-04  -2.6974162e-01
   8.0830705e-04  -6.5856488e-01
   8.3438255e-04   3.0130947e-01
   8.6045812e-04  -5.0600209e-01
   8.8653376e-04   1.0530862e-01
   9.1260946e-04   3.3097445e-01
   9.3868523e-04   1.0450531e+00
   9.6476107e-04   7.3039238e-01
   9.9083698e-04   5.5240242e-01
   1.0169130e-03   5.4604564e-01
   1.0429890e-03  -1.8286557e-01
   1.0690651e-03   6.0811137e-02
   1.0951413e-03   1.7523323e-01
   1.1212175e-03   8.5011176e-01
   1.1472938e-03   5.1744011e-01
   1.1733702e-03  -4.4985049e-01
   1.1994467e-03  -6.7975416e-01
   1.2255232e-03   1.0270422e+00
   1.2515998e-03   6.5622988e-01
   1.2776764e-03   1.9960091e-01
   1.3037531e-03  -8.7787388e-01
   1.3298299e-03   6.6364612e-01
   1.3559068e-03  -5.4626168e-01
   1.3819837e-03  -6.2148362e-01
   1.4080607e-03   5.0216493e-02
   1.4341377e-03   5.6723493e-01
   1.4602149e-03  -4.0747192e-01
